"TOA5","CR200Series","CR200X","No_SN","CR200X.Std.02","estacaoAtual.CR2","15733","Table1"
"TIMESTAMP","RECORD","BP_mbar_Max","BP_mbar_Min","Rain_mm_Tot","AirTC_Max","AirTC_Min","RH_Max","RH_Min","SlrkJ_Tot","TdC_Max","TdC_Min","AirTC_Avg","RH_Avg","WS_ms_Avg","SlrkJ_Avg","ETo"
"TS","RN","mbar","mbar","mm","Deg C","Deg C","%","%","kJ/m^2","Deg C","Deg C","Deg C","%","meters/sec","kJ/m^2",""
"","","Max","Min","Tot","Max","Min","Max","Min","Tot","Max","Min","Avg","Avg","Avg","Avg","ETo"
"2017-06-01 00:00:00",29008,600.1038,599.8229,0,23.511,23.212,99.484,97.254,1558.396,23.20674,23.04433,23.38268,98.47165,0,4.328877,0.002070517
"2017-06-01 01:00:00",29009,619.4841,599.9695,0,23.302,23.02,99.998,99.43,1572.725,23.292,23.02,23.17112,99.89294,0,4.368681,0.002078874
"2017-06-01 02:00:00",29010,619.7924,599.9817,0,23.151,22.71,99.998,99.998,1566.983,23.151,22.71,22.97352,99.99786,0,4.35273,0.002069184
"2017-06-01 03:00:00",29011,600.3602,599.8565,0,23.08,22.228,99.998,99.998,1564.156,23.08,22.228,22.62045,99.99786,0,4.344877,0.002060701
"2017-06-01 04:00:00",29012,600.0702,599.7955,0,22.609,22.027,99.998,99.998,1545.611,22.609,22.027,22.33818,99.99786,0,4.293363,0.002035553
"2017-06-01 05:00:00",29013,600.0702,599.7894,0,22.418,21.857,99.998,99.998,1537.335,22.418,21.857,22.15065,99.99786,0,4.270376,0.002023342
"2017-06-01 06:00:00",29014,600.6044,599.765,0,22.388,21.978,99.998,99.998,1530.079,22.388,21.978,22.21144,99.99786,0,4.250219,0.002016232
"2017-06-01 07:00:00",29015,600.5189,599.7344,0,22.57,22.007,99.998,99.998,1565.904,22.57,22.007,22.26955,99.99786,0,4.349732,0.003702761
"2017-06-01 08:00:00",29016,617.0726,599.7955,0,25.024,22.57,99.998,95.852,2048.257,24.90447,22.57,23.78583,99.64677,0.2511806,5.689603,0.004745674
"2017-06-01 09:00:00",29017,600.9707,599.8504,0,27.278,24.716,95.684,85.836,2613.562,24.77501,23.70689,25.61377,91.39063,1.031111,7.259893,0.01439955
"2017-06-01 10:00:00",29018,616.6148,599.7497,0,27.278,25.866,88.966,82.652,2323.96,24.80252,23.60965,26.56209,85.66544,0.8732638,6.455444,0.01787335
"2017-06-01 11:00:00",29019,616.1386,599.8871,0,30.119,27.399,84.138,70.434,3170.796,24.98606,23.33704,28.65492,76.66106,1.185209,8.807766,0.03558102
"2017-06-01 12:00:00",29020,616.7704,599.8138,0,31.41,28.458,77.861,64.398,3184.083,25.37233,23.41584,30.06132,71.0374,1.299236,8.844674,0.0467414
"2017-06-01 13:00:00",29021,618.7851,599.7405,0,31.759,29.619,72.289,61.339,3035.257,25.22721,22.94371,31.00263,65.71883,1.82368,8.431269,0.07200083
"2017-06-01 14:00:00",29022,619.9023,599.7802,0,32.796,30.779,66.355,58.193,2802.885,24.72945,22.9109,31.868,62.48584,1.482083,7.785792,0.06627452
"2017-06-01 15:00:00",29023,600.9799,599.7344,0,32.937,31.458,63.773,57.849,2534.925,24.26019,22.73619,31.93544,60.68241,1.697499,7.041459,0.07704397
"2017-06-01 16:00:00",29024,620.2259,599.8687,0,32.937,31.728,63.825,55.025,2346.437,24.30012,22.41932,32.28621,59.46426,1.311041,6.517881,0.06360093
"2017-06-01 17:00:00",29025,619.8901,599.9329,0,32.699,31.08,63.041,57.782,2109.364,24.02477,22.54002,31.82818,60.3096,0.9920835,5.859343,0.04844067
"2017-06-01 18:00:00",29026,620.3267,599.8443,0,31.65,28.32,74.449,60.548,1873.292,23.79184,22.98882,30.06256,67.47829,0.5008332,5.203588,0.02248779
"2017-06-01 19:00:00",29027,600.9921,599.7375,0,28.31,26.918,81.156,74.47,1549.302,23.72539,23.19828,27.39438,78.75968,0.3759028,4.303618,0.009920855
"2017-06-01 20:00:00",29028,620.1649,599.7802,0,27.338,25.525,88.773,78.766,1386.539,23.61364,23.2884,26.5056,83.53249,0.7549302,3.851498,0.01283997
"2017-06-01 21:00:00",29029,620.2228,599.9054,0,26.087,25.416,89.424,83.871,1455.887,23.72215,23.13334,25.8046,86.7457,0.9167362,4.044129,0.0120554
"2017-06-01 22:00:00",29030,620.0764,599.7802,3.302,26.026,24.243,94.964,84.086,1527.049,23.50297,23.11256,25.05912,90.09161,1.380833,4.241802,0.01205176
"2017-06-01 23:00:00",29031,619.7131,599.7344,0,25.044,24.424,95.426,91.312,1676.097,23.85119,23.40237,24.61321,94.18076,1.199027,4.655826,0.007190782
"2017-06-02 00:00:00",29032,619.7985,599.9176,0,24.625,24.214,98.458,94.84,1796.657,24.02822,23.68542,24.31664,97.27166,0.3119445,4.990714,0.002987855
"2017-06-02 01:00:00",29033,619.8199,599.7802,0,24.716,23.893,98.434,96.214,2013.152,24.23126,23.27477,24.41835,97.49366,1.352014,5.592089,0.004505404
"2017-06-02 02:00:00",29034,600.9127,599.7497,0,23.903,22.97,96.584,95.654,1820.849,23.27543,22.30597,23.36731,96.13592,0.1347916,5.057914,0.002796937
"2017-06-02 03:00:00",29035,600.0702,599.8718,0,22.99,22.358,99.541,96.004,1657.683,22.41067,22.23247,22.61295,98.18021,0,4.604675,0.002171436
"2017-06-02 04:00:00",29036,600.9219,599.7497,0,22.378,22.018,99.998,99.531,1635.673,22.36054,22.018,22.21875,99.9595,0,4.543538,0.00213411
"2017-06-02 05:00:00",29037,619.6459,599.8107,0,22.338,21.867,99.998,99.998,1640.339,22.338,21.867,22.12062,99.99786,0,4.556498,0.002137436
"2017-06-02 06:00:00",29038,600.0793,599.7253,0,22.689,21.746,99.998,99.998,1629.44,22.689,21.746,22.26929,99.99786,0,4.526222,0.002127924
"2017-06-02 07:00:00",29039,600.8486,599.9023,0,23.592,22.609,99.998,99.998,1657.169,23.592,22.609,23.16125,99.99786,0,4.603246,0.003912845
"2017-06-02 08:00:00",29040,600.8516,599.8443,0,24.594,23.562,99.998,97.05,2163.499,24.464,23.562,24.1504,99.34604,0.8440971,6.009719,0.005260267
"2017-06-02 09:00:00",29041,618.3608,599.7344,0,26.598,24.453,97.195,86.074,2757.712,24.43043,23.56965,25.53687,91.11533,1.287986,7.660311,0.01693229
"2017-06-02 10:00:00",29042,618.602,599.765,0,28.728,26.016,88.699,76.408,2769.881,24.8835,23.59923,26.68964,85.10766,1.562916,7.694115,0.02859311
"2017-06-02 11:00:00",29043,619.2613,599.7192,0,29.27,27.418,79.542,71.418,3175.269,24.7007,22.9042,28.47581,75.19977,2.27257,8.820191,0.06154013
"2017-06-02 12:00:00",29044,619.3834,599.8107,0,29.958,27.9,76.882,68.625,2620.333,24.30953,22.83984,28.96701,72.65489,1.743819,7.278703,0.05389948
"2017-06-02 13:00:00",29045,620.1191,599.765,0,31.02,29.298,73.01,62.341,3074.543,24.87708,22.63516,30.21257,67.77381,2.159236,8.540398,0.07714013
"2017-06-02 14:00:00",29046,619.5818,599.826,0,32.289,29.66,70.918,58.426,2817.256,24.37572,22.26137,31.0178,63.7044,1.723333,7.825711,0.07195547
"2017-06-02 15:00:00",29047,620.1221,599.7436,0,32.386,30.47,63.474,55.836,2649.437,23.52948,21.69172,31.50303,59.57805,1.849028,7.359547,0.08463632
"2017-06-02 16:00:00",29048,620.2595,599.8412,0,32.508,30.93,62.037,55.869,2470.674,23.43902,21.99122,31.80903,58.44291,1.10257,6.862982,0.05601826
"2017-06-02 17:00:00",29049,620.29,599.7558,0,32.508,29.27,70.35,56.791,2134.741,23.55294,22.48755,30.56009,64.05123,0.7588196,5.929835,0.03491288
"2017-06-02 18:00:00",29050,600.3816,599.7619,0,30.31,27.749,75.222,65.437,1759.557,23.4436,22.59744,29.00213,70.35848,0.4072223,4.887658,0.01743974
"2017-06-02 19:00:00",29051,619.7894,599.765,0,27.768,26.157,85.224,74.84,1590.945,23.7295,22.88477,26.59,82.26579,0.1183333,4.419292,0.004318301
"2017-06-02 20:00:00",29052,600.9219,599.9573,0,26.177,25.146,86.535,80.416,1511.684,23.46658,22.03054,25.68728,84.91711,0.30375,4.199121,0.006408962
"2017-06-02 21:00:00",29053,620.3694,599.826,0,26.038,25.024,85.445,79.662,1470.584,22.73084,22.01771,25.66304,82.28871,1.126319,4.084954,0.01794462
"2017-06-02 22:00:00",29054,620.2228,599.7741,0,25.044,24.353,87.822,84.462,1527.731,22.55365,21.99341,24.76393,86.31138,0.4075,4.243697,0.007100687
"2017-06-02 23:00:00",29055,600.8944,599.7802,0,24.353,23.712,92.548,87.361,1560.944,22.57227,22.12445,23.92935,90.85921,0.004236111,4.335956,0.002145321
"2017-06-03 00:00:00",29056,620.2411,599.9023,0,23.984,23.532,92.113,90.396,1560.123,22.50001,22.1251,23.75177,91.52171,0.04284722,4.333674,0.002441654
"2017-06-03 01:00:00",29057,620.1801,599.7558,0,24.202,23.912,93.136,91.398,1564.811,23.01286,22.50071,24.06022,92.45868,0.5526389,4.346697,0.005540975
"2017-06-03 02:00:00",29058,620.2381,599.8321,0,24.194,23.993,95.49,93.102,1598.643,23.35278,22.84396,24.09695,94.1143,0.1323611,4.440674,0.00283551
"2017-06-03 03:00:00",29059,620.1526,599.7192,0,24.163,23.511,97.531,95.176,1601.766,23.37461,22.87003,23.84583,96.14523,0.2178473,4.449351,0.002821965
"2017-06-03 04:00:00",29060,620.2015,599.71,0,23.582,23.312,99.338,97.367,1590.189,23.48922,23.0484,23.50172,98.04426,0,4.417193,0.002109749
"2017-06-03 05:00:00",29061,600.9585,600.5891,0,23.331,22.378,99.998,98.289,1561.436,23.08593,22.378,22.84824,99.32588,0,4.337321,0.002063345
"2017-06-03 06:00:00",29062,600.9615,600.6624,0,22.77,22.218,99.998,99.476,1555.498,22.77,22.17891,22.45907,99.99509,0,4.320828,0.002048509
"2017-06-03 07:00:00",29063,619.8474,599.8474,0,23.421,22.73,99.998,99.934,1596.934,23.421,22.73,23.02087,99.99702,0.04888888,4.435929,0.003774197
"2017-06-03 08:00:00",29064,619.1057,599.7344,0,26.398,23.411,99.98,84.705,2223.765,24.45675,23.30275,24.98399,92.686,0.6767362,6.177125,0.009879744
"2017-06-03 09:00:00",29065,619.7589,599.7222,0,28.29,26.266,85.752,73.875,2788.092,24.0846,22.83357,27.22566,80.4894,1.261528,7.744699,0.03074863
"2017-06-03 10:00:00",29066,619.3743,599.7955,0,29.17,27.54,76.938,70,2756.228,23.65652,22.6501,28.29022,73.6554,1.395556,7.656188,0.04339962
"2017-06-03 11:00:00",29067,619.3132,599.881,0,30.85,28.9,72.537,63.076,2977.667,24.00378,22.06294,29.78315,67.46725,1.545486,8.271296,0.05866555
"2017-06-03 12:00:00",29068,620.1679,599.7344,0,31.27,30.06,67.951,58.33,2989.909,23.74832,21.57248,30.75167,62.22486,1.704445,8.305304,0.07398546
"2017-06-03 13:00:00",29069,620.3846,599.8412,0,31.768,30.359,64.556,56.293,2932.175,23.44508,21.58556,31.10815,59.70079,1.899028,8.144931,0.08632267
"2017-06-03 14:00:00",29070,620.3724,599.7833,0,32.527,31,60.051,53.491,2839.86,23.07065,21.28275,31.73994,56.81051,1.767431,7.8885,0.08739693
"2017-06-03 15:00:00",29071,620.5464,599.7741,0,32.818,31.41,58.508,51.531,2651.994,22.91742,20.96479,32.07838,54.58039,1.643402,7.366651,0.08618794
"2017-06-03 16:00:00",29072,620.2991,599.9023,0,32.539,31.38,56.249,50.708,2549.676,22.25128,20.34349,31.93669,53.03852,1.683888,7.082433,0.09037039
"2017-06-03 17:00:00",29073,620.3113,599.8748,0,32.428,30.99,57.316,52.275,2360.68,21.94961,20.77296,31.48754,54.85291,1.292222,6.557445,0.06855862
"2017-06-03 18:00:00",29074,600.8608,599.7802,0,31.201,27.99,68.418,56.095,2031.8,21.88519,20.97449,29.28986,62.96987,0.7107638,5.643888,0.03310929
"2017-06-03 19:00:00",29075,600.0702,599.7131,0,27.999,25.044,84.525,67.758,1700.293,22.66223,21.44124,26.54323,76.4679,0,4.723037,0.002367097
"2017-06-03 20:00:00",29076,600.8608,599.7009,0,25.056,23.822,92.85,84.691,1623.13,22.89967,22.22104,24.36529,89.22121,0,4.508695,0.002192222
"2017-06-03 21:00:00",29077,600.9249,599.9451,0,24.906,23.682,93.285,87.554,1538.443,22.88215,22.42961,24.41786,90.0422,0.1038889,4.273453,0.00306757
"2017-06-03 22:00:00",29078,620.2961,599.8504,0,24.896,24.514,88.619,86.422,1477.972,22.80597,22.35933,24.68832,87.63448,0.3897222,4.105478,0.006353836
"2017-06-03 23:00:00",29079,620.3969,599.7589,0,24.754,23.812,92.074,87.117,1454.853,22.67499,22.33777,24.16981,90.26822,0.1984028,4.041258,0.003762714
"2017-06-04 00:00:00",29080,619.7589,599.7375,0,24.263,24.054,93.742,91.342,1507.147,23.17958,22.57621,24.15085,92.36572,0.020625,4.186518,0.002192575
"2017-06-04 01:00:00",29081,620.232,599.8046,0.254,24.263,23.722,97.918,93.426,1546.883,23.55122,22.99267,24.01566,95.35917,0.005763889,4.296898,0.002100879
"2017-06-04 02:00:00",29082,600.8853,599.7222,0,23.872,23.472,99.998,97.724,1552.787,23.67882,23.30762,23.64199,98.9746,0.04111112,4.313298,0.002085587
"2017-06-04 03:00:00",29083,600.0702,599.7344,0,23.692,23.502,99.998,99.972,1562.15,23.692,23.502,23.59127,99.9974,0,4.339305,0.00207226
"2017-06-04 04:00:00",29084,600.058,599.7344,0,23.732,23.06,99.998,99.998,1564.349,23.732,23.06,23.46651,99.99786,0,4.345413,0.002073108
"2017-06-04 05:00:00",29085,600.9097,599.6978,0,23.171,23,99.998,99.998,1551.801,23.171,23,23.07204,99.99786,0,4.310557,0.002053478
"2017-06-04 06:00:00",29086,619.0415,599.7344,0,23.132,22.98,99.998,99.998,1535.915,23.132,22.98,23.05244,99.99786,0.2459722,4.26643,0.001908501
"2017-06-04 07:00:00",29087,618.6874,599.7344,0,23.792,22.89,99.998,99.998,1698.699,23.792,22.89,23.08101,99.99786,0.6266667,4.718609,0.003833586
"2017-06-04 08:00:00",29088,619.0385,599.8871,0,25.486,23.752,99.998,87.926,2255.602,24.07876,23.09522,24.63901,93.85397,1.051806,6.265561,0.01112136
"2017-06-04 09:00:00",29089,618.9561,599.7619,0,27.418,24.806,90.283,79.468,2531.902,23.96512,23.03656,26.12966,84.81949,1.510833,7.03306,0.02759356
"2017-06-04 10:00:00",29090,618.5439,599.7558,0,28.91,26.867,81.878,70.752,2929.74,23.84593,22.07375,28.13788,74.38474,1.62125,8.138166,0.04788182
"2017-06-04 11:00:00",29091,600.9463,599.9329,0,29.638,27.688,73.875,65.521,2726.788,23.73845,21.73192,28.77012,69.6905,1.611458,7.574411,0.05547743
