"TOA5","CR200Series","CR200X","No_SN","CR200X.Std.02","estacaoAtual.CR2","15733","Table1"
"TIMESTAMP","RECORD","BP_mbar_Max","BP_mbar_Min","Rain_mm_Tot","AirTC_Max","AirTC_Min","RH_Max","RH_Min","SlrkJ_Tot","TdC_Max","TdC_Min","AirTC_Avg","RH_Avg","WS_ms_Avg","SlrkJ_Avg","ETo"
"TS","RN","mbar","mbar","mm","Deg C","Deg C","%","%","kJ/m^2","Deg C","Deg C","Deg C","%","meters/sec","kJ/m^2",""
"","","Max","Min","Tot","Max","Min","Max","Min","Tot","Max","Min","Avg","Avg","Avg","Avg","ETo"
"2016-09-01 00:00:00",22456,619.9207,599.7955,0,25.827,25.384,78.32,74.22,2462.943,21.41141,20.85623,25.57272,76.84393,2.179791,6.841507,0.03637543
"2016-09-01 01:00:00",22457,620.3755,599.7375,0,25.466,25.005,80.168,78.148,2474.776,21.46997,21.35399,25.28274,79.0858,1.786041,6.874379,0.02907751
"2016-09-01 02:00:00",22458,619.9908,599.765,0,25.156,25.005,80.164,77.968,2414.456,21.39215,20.95137,25.09275,79.05932,0.9499307,6.706822,0.01917284
"2016-09-01 03:00:00",22459,620.3389,599.71,0,25.094,24.954,78.039,74.789,2398.806,20.9716,20.30078,25.02164,76.57948,0.9788195,6.663351,0.02153642
"2016-09-01 04:00:00",22460,619.9115,599.7955,0,25.126,24.472,74.816,71.527,2315.173,20.31997,19.20306,24.84606,72.96424,0.9716667,6.431035,0.02417527
"2016-09-01 05:00:00",22461,600.873,599.7802,0,24.514,23.893,74.445,72.352,2240.163,19.23209,19.06362,24.17962,73.37191,1.062222,6.222674,0.02487682
"2016-09-01 06:00:00",22462,619.884,599.9023,0,24.445,23.872,74.699,73.193,2304.293,19.3772,19.08899,24.20429,73.81026,1.982083,6.400815,0.03689642
"2016-09-01 07:00:00",22463,619.823,599.8993,0,24.786,24.022,74.758,72.052,2548.262,19.50591,19.23835,24.2597,73.92308,1.891598,7.078506,0.05009644
"2016-09-01 08:00:00",22464,620.3144,599.8626,0,26.538,24.654,72.658,64.621,3234.837,19.62727,19.11152,25.67571,68.1683,1.847917,8.985658,0.06199518
"2016-09-01 09:00:00",22465,619.8993,599.8412,0,28.609,26.476,64.5,55.108,3824.188,19.45194,18.51383,27.64466,59.58329,2.324028,10.62275,0.09762204
"2016-09-01 10:00:00",22466,620.3846,599.8871,0,30.42,28.048,57.263,49.037,4372.705,19.2277,18.21246,29.26779,52.88479,2.517639,12.1464,0.125121
"2016-09-01 11:00:00",22467,619.9756,599.7131,0,31.708,29.65,51.662,43.878,4766.022,19.04792,17.65167,30.91336,47.03518,2.216319,13.23895,0.1304299
"2016-09-01 12:00:00",22468,600.9463,599.7222,0,33.347,31.1,45.769,38.068,4931.404,18.93521,16.92249,32.29702,41.90207,2.448125,13.69834,0.1584951
"2016-09-01 13:00:00",22469,620.0153,599.8565,0,34.275,32.558,41.716,36,4829.211,18.30238,16.87502,33.41176,38.56556,2.145278,13.41447,0.1522228
"2016-09-01 14:00:00",22470,619.9451,599.9207,0,35.214,33.546,37.934,32.04,4548.008,17.61996,15.66029,34.36501,34.71886,2.680486,12.63336,0.1968566
"2016-09-01 15:00:00",22471,620.0732,599.7589,0,35.694,34.146,35.957,30.488,3854.652,17.22005,15.4968,34.85432,32.87966,2.539791,10.70737,0.1932361
"2016-09-01 16:00:00",22472,620.1038,599.7955,0,35.503,34.175,32.945,29.738,3242.99,16.27786,14.50467,34.96577,31.12844,2.015902,9.008305,0.1613401
"2016-09-01 17:00:00",22473,620.1313,599.9207,0,35.375,33.974,32.1,29.008,2578.182,15.91305,13.84362,34.64259,30.34685,2.027708,7.161616,0.1616903
"2016-09-01 18:00:00",22474,619.9969,599.7344,0,34.175,32.148,34.923,30.724,2053.127,14.94703,14.20714,33.22996,32.64226,1.977777,5.703132,0.148631
"2016-09-01 19:00:00",22475,620.0305,599.7497,0,32.136,30.58,38.25,34.923,1999.827,15.00915,14.70994,31.5116,36.48306,1.180833,5.555074,0.07231166
"2016-09-01 20:00:00",22476,600.1313,599.7497,0,30.58,29.27,51.159,38.213,2031.33,18.16594,14.72158,29.82559,40.96564,0.3692361,5.642585,0.02544175
"2016-09-01 21:00:00",22477,619.9115,599.71,0,29.26,27.298,60.935,51.126,2046.577,19.15804,18.13808,28.10888,57.3981,1.670069,5.684936,0.0585292
"2016-09-01 22:00:00",22478,620.0061,599.7344,0,27.29,25.917,67.064,60.966,2072.996,19.3637,19.10092,26.54259,64.08022,0.5828473,5.758322,0.02203259
"2016-09-01 23:00:00",22479,620.0336,599.8138,0,25.927,25.156,71.684,67.094,2096.232,19.73217,19.29556,25.56929,69.09699,0.6358333,5.822866,0.02018681
"2016-09-02 00:00:00",22480,620.4182,599.8596,0,25.204,24.564,76.207,71.504,2177.003,20.15536,19.65714,24.8782,73.87175,0.4736112,6.047231,0.01398233
"2016-09-02 01:00:00",22481,620.0519,599.7833,0,24.594,23.903,78.988,76.14,2207.646,20.17131,19.9821,24.21574,77.62301,0,6.13235,0.002906744
"2016-09-02 02:00:00",22482,620.406,599.7497,0,23.972,23.371,81.703,78.898,2224.611,20.19879,19.97699,23.70379,80.30428,0.3259029,6.179474,0.00863121
"2016-09-02 03:00:00",22483,620.4457,599.7527,0,23.382,22.89,83.086,81.105,2201.628,20.10593,19.5412,23.06242,81.99169,0,6.115634,0.002850633
"2016-09-02 04:00:00",22484,620.3267,599.829,0,23.161,22.55,82.38,76.148,2214.725,19.60572,18.29541,22.83065,78.8526,0,6.152013,0.00287031
"2016-09-02 05:00:00",22485,620.4335,599.8138,0,22.73,22.048,76.273,75.031,2169.372,18.30421,17.68604,22.49337,75.41512,0,6.026034,0.002822018
"2016-09-02 06:00:00",22486,620.3724,599.9207,0,23.232,21.676,78.132,67.25,2156.254,17.78907,16.82227,22.27701,74.22527,0.4545834,5.989595,0.01269147
"2016-09-02 07:00:00",22487,619.9237,599.9329,0,24.375,23.191,67.25,60.979,2523.786,16.83461,16.24954,23.66303,63.79162,0.9060418,7.010517,0.0368101
"2016-09-02 08:00:00",22488,619.8871,599.765,0,26.878,24.353,61.054,51.914,3230.726,16.57637,15.98906,25.46583,57.05133,1.392084,8.974237,0.06433816
"2016-09-02 09:00:00",22489,619.9084,599.8443,0,28.58,26.356,53.519,47.062,3802.518,16.47479,15.88013,27.36761,50.49372,2.116458,10.56255,0.1085531
"2016-09-02 10:00:00",22490,619.884,599.8412,0,29.57,27.63,49.792,44.503,4407.615,16.71261,15.77001,28.76,46.49329,2.575415,12.24338,0.1421745
"2016-09-02 11:00:00",22491,619.9268,599.9329,0,31.1,29,47.433,41.326,4824.608,17.53788,15.94127,30.08542,44.14518,2.361945,13.40169,0.1423148
"2016-09-02 12:00:00",22492,619.9573,599.7955,0,32.678,30.77,43.871,36.424,4961.509,17.67435,15.53006,31.70035,39.57294,2.392223,13.78197,0.1597014
"2016-09-02 13:00:00",22493,600.9707,599.826,0,33.835,31.72,40.875,32.107,4891.457,17.37382,14.266,32.66325,36.0933,2.430139,13.58738,0.1732963
"2016-09-02 14:00:00",22494,620.0092,599.9451,0,34.306,32.668,37.111,27.834,4640.963,16.47837,12.91205,33.43768,33.26263,2.335834,12.89157,0.1764245
"2016-09-02 15:00:00",22495,620.0825,599.9329,0,34.964,33.328,36.628,30.206,4140.247,16.91042,14.24839,34.13878,32.57314,1.966389,11.50068,0.1546397
"2016-09-02 16:00:00",22496,620.1404,599.7955,0,35.054,33.448,33.685,28.318,3442.55,16.45379,13.88301,34.23367,31.11127,1.972569,9.562638,0.156984
"2016-09-02 17:00:00",22497,620.0427,599.9329,0,34.156,33.148,32.978,30.269,2710.325,15.1591,13.80573,33.70316,31.60546,1.945278,7.528681,0.1511993
"2016-09-02 18:00:00",22498,620.0916,599.8871,0,33.538,31.749,34.413,30.388,2139.631,14.94516,13.77803,32.71297,32.86884,1.656458,5.943419,0.1257834
"2016-09-02 19:00:00",22499,619.2003,599.829,0,31.768,30.029,37.49,34.275,2044.008,14.32367,13.87066,31.04998,35.66271,0.8108336,5.677799,0.05381357
"2016-09-02 20:00:00",22500,620.0549,599.7802,0,30.02,28.779,52.089,37.285,2055.9,18.0035,13.74085,29.31949,43.1712,0.9194443,5.710834,0.05101212
"2016-09-02 21:00:00",22501,620.1008,599.7192,0,28.779,26.957,62.857,51.958,2115.396,19.32935,17.95241,27.83409,57.27243,1.487639,5.876101,0.05380693
"2016-09-02 22:00:00",22502,620.0427,599.7863,0,26.976,25.697,70.298,62.796,2216.928,19.91932,19.29939,26.3538,66.39445,1.310278,6.158133,0.03776165
"2016-09-02 23:00:00",22503,620.3724,599.7222,0,25.716,25.005,77.484,70.271,2276.214,20.85068,19.89717,25.34424,74.10638,1.419792,6.322815,0.03048048
"2016-09-03 00:00:00",22504,619.9298,599.7772,0,25.024,24.382,82.285,77.43,2330.391,21.24609,20.79036,24.69667,79.95369,1.009445,6.47331,0.01896172
"2016-09-03 01:00:00",22505,620.3633,599.6978,0,24.382,23.842,85.546,82.252,2289.463,21.32113,21.16441,24.11448,83.92724,0.1879861,6.359621,0.005761198
"2016-09-03 02:00:00",22506,619.9451,599.8138,0,23.852,23.511,87.23,85.51,2251.026,21.39295,21.25713,23.71336,86.44256,0.4550695,6.252849,0.008150822
"2016-09-03 03:00:00",22507,619.8596,599.8412,0,23.511,22.93,88.738,87.218,2211.437,21.3209,20.97915,23.25753,87.97737,0.060625,6.14288,0.003516652
"2016-09-03 04:00:00",22508,600.119,599.765,0,22.96,22.49,89.562,81.412,2103.545,21.03559,19.51186,22.70916,87.07504,0.06263889,5.84318,0.00345363
"2016-09-03 05:00:00",22509,619.8779,599.8107,0,22.89,22.428,81.388,78.676,2150.016,19.52128,18.59866,22.66441,79.30003,0,5.972267,0.002790985
"2016-09-03 06:00:00",22510,600.0702,599.7344,0,22.448,21.807,80.546,78.878,2086.214,18.61889,18.29005,22.00245,80.02991,0,5.79504,0.002697427
"2016-09-03 07:00:00",22511,600.0977,599.8168,0,23.392,21.997,79.588,72.527,2278.578,18.3432,18.11198,22.61097,76.29036,0,6.329383,0.005300544
"2016-09-03 08:00:00",22512,600.9432,599.6978,0,26.398,23.392,72.496,61.562,3225.87,18.69438,18.11104,24.97563,66.59256,1.336042,8.960749,0.04940085
"2016-09-03 09:00:00",22513,620.3389,599.765,0,27.928,26.378,61.719,55.683,3505.545,18.70595,17.96479,27.03456,58.79618,1.780069,9.737626,0.07861631
"2016-09-03 10:00:00",22514,619.9359,599.7497,0,28.38,26.828,58.943,53.437,3108.271,18.41768,17.78538,27.45598,56.69815,1.858681,8.634085,0.08513472
"2016-09-03 11:00:00",22515,619.8474,599.765,0,31.369,27.858,55.409,45.521,4280.558,18.76087,17.61303,29.47861,50.35978,2.371944,11.89044,0.1254762
"2016-09-03 12:00:00",22516,620.0794,599.7772,0,32.789,29.66,49.371,41.123,4754.989,18.97923,17.44498,31.00985,45.84496,2.101804,13.2083,0.1276529
"2016-09-03 13:00:00",22517,620.1038,599.7344,0,34.224,30.791,46.678,38.728,4419.877,19.0833,16.89018,32.31147,42.09287,1.893194,12.27744,0.1266248
"2016-09-03 14:00:00",22518,600.9524,599.9176,0,34.716,31.029,43.978,35.076,4960.905,18.26682,15.98108,33.52074,37.66916,2.21521,13.78029,0.1590704
"2016-09-03 15:00:00",22519,620.1343,599.8443,0,35.423,33.718,37.75,32.039,4378.22,17.82553,15.60775,34.40517,34.55287,2.204098,12.16172,0.1669624
"2016-09-03 16:00:00",22520,620.0947,599.9329,0,35.653,33.577,35.183,30.897,3571.359,16.97919,14.78346,34.54885,32.76405,1.724723,9.920442,0.1374581
"2016-09-03 17:00:00",22521,620.1313,599.7344,0,34.275,32.296,36.228,31.16,2527.407,15.82515,14.65702,33.44306,33.37066,1.454791,7.020575,0.1134195
"2016-09-03 18:00:00",22522,620.0549,599.8687,0,33.775,31.57,36.193,31.572,2163.235,15.4261,14.29161,32.87268,33.61354,1.275764,6.008986,0.09902387
"2016-09-03 19:00:00",22523,600.2167,599.71,0,31.57,29.701,40.396,35.953,2037.688,14.87908,14.62778,30.42421,38.50983,0,5.660244,0.003076795
"2016-09-03 20:00:00",22524,620.0427,599.7802,0,29.84,28.869,53.25,40.189,2057.062,18.42659,14.60439,29.34264,45.25806,1.056042,5.71406,0.05485162
"2016-09-03 21:00:00",22525,620.3969,599.7955,0,28.859,27.298,59.478,53.183,2083.241,18.74235,18.37786,28.02202,56.29632,1.793889,5.786781,0.06289928
"2016-09-03 22:00:00",22526,620.3969,599.6856,0,27.309,25.544,71.992,59.574,2150.416,20.15357,18.73911,26.37575,66.54894,1.654583,5.973378,0.04407924
"2016-09-03 23:00:00",22527,620.3907,599.7344,0,25.537,24.504,81.32,72.02,2236.847,21.14043,20.11587,25.00545,76.54367,1.65625,6.213464,0.03041366
"2016-09-04 00:00:00",22528,619.8932,599.7344,0,24.523,24.042,86.238,81.348,2312.858,21.6567,21.11024,24.22985,84.12914,1.193958,6.424607,0.01702896
"2016-09-04 01:00:00",22529,620.3724,599.7711,0,24.073,23.832,87.52,86.234,2306.121,21.74833,21.61657,23.96803,86.96964,0.7523613,6.405892,0.01078687
"2016-09-04 02:00:00",22530,620.3846,599.7955,0,23.842,23.452,89.242,87.51,2212.958,21.70095,21.53627,23.62579,88.44186,0.3480556,6.147105,0.006322481
"2016-09-04 03:00:00",22531,619.8535,599.7009,0,23.552,23.161,90.57,89.054,2176.304,21.66991,21.52138,23.33327,89.89664,0.6574305,6.04529,0.008035545
"2016-09-04 04:00:00",22532,620.3297,599.8016,0,23.18,22.529,90.914,90.292,2182.412,21.55131,20.93326,22.93329,90.58469,0.2470833,6.062255,0.004784361
"2016-09-04 05:00:00",22533,600.2015,599.7344,0,22.579,21.947,92.537,90.289,2065.275,20.9858,20.62765,22.24133,91.62503,0.007499999,5.736876,0.002696703
"2016-09-04 06:00:00",22534,600.0732,599.7344,0,22.128,21.355,94.359,92.438,2034.741,20.87841,20.3397,21.65177,93.64617,0,5.652059,0.002584377
"2016-09-04 07:00:00",22535,600.9341,599.8412,0,23.201,21.275,93.789,81.252,2266.589,20.38928,19.747,21.83082,90.24245,0.01923611,6.296081,0.0053181
"2016-09-04 08:00:00",22536,620.3022,599.9176,0,26.136,23.212,81.32,64.214,3173.916,19.85097,18.78502,24.57766,73.05016,0.980486,8.816433,0.03234542
"2016-09-04 09:00:00",22537,620.3389,599.7497,0,29.228,25.976,65.328,51.876,3796.271,19.18502,18.24033,27.54999,58.76916,1.60125,10.5452,0.07348213
"2016-09-04 10:00:00",22538,620.3907,599.8565,0,31.208,28.529,55.607,43.921,4410.954,19.13237,17.37404,29.75808,50.40247,1.931666,12.25265,0.1067965
"2016-09-04 11:00:00",22539,620.0671,599.765,0,32.02,29.92,47.064,41.753,4808.333,18.30953,17.00174,31.06824,44.47574,2.406597,13.35648,0.1463128
