"TOA5","CR200Series","CR200X","No_SN","CR200X.Std.02","estacaoAtual.CR2","15733","Table1"
"TIMESTAMP","RECORD","BP_mbar_Max","BP_mbar_Min","Rain_mm_Tot","AirTC_Max","AirTC_Min","RH_Max","RH_Min","SlrkJ_Tot","TdC_Max","TdC_Min","AirTC_Avg","RH_Avg","WS_ms_Avg","SlrkJ_Avg","ETo"
"TS","RN","mbar","mbar","mm","Deg C","Deg C","%","%","kJ/m^2","Deg C","Deg C","Deg C","%","meters/sec","kJ/m^2",""
"","","Max","Min","Tot","Max","Min","Max","Min","Tot","Max","Min","Avg","Avg","Avg","Avg","ETo"
"2018-12-01 00:00:00",35989,620.3389,599.826,0,24.644,24.194,88.26,86.64,2425.466,22.58855,21.88108,24.47074,87.34598,1.260903,6.737405,0.01468868
"2018-12-01 01:00:00",35990,620.3419,599.9023,0,24.806,24.632,89.109,88.232,2633.77,22.85614,22.57637,24.7265,88.72586,0.6315972,7.316027,0.009206047
"2018-12-01 02:00:00",35991,620.3052,599.7466,0,24.835,24.445,89.66,88.578,2677.871,22.85229,22.6292,24.61595,89.11369,0.8621529,7.438531,0.01068601
"2018-12-01 03:00:00",35992,620.2656,599.8657,0,24.613,24.362,91.291,89.188,2663.16,22.92862,22.67033,24.46234,90.50613,0.1504861,7.397666,0.004666933
"2018-12-01 04:00:00",35993,620.2656,599.7802,0,24.613,24.214,91.113,89.408,2772.195,22.84104,22.67224,24.44574,90.20087,0,7.700542,0.003512306
"2018-12-01 05:00:00",35994,600.8364,599.7344,0,24.574,24.182,91.951,89.676,2682.088,22.91813,22.71231,24.35247,90.99809,0,7.450245,0.003402616
"2018-12-01 06:00:00",35995,620.2534,599.826,0,24.854,24.163,92.564,91.439,2468.811,23.44634,22.78671,24.42294,91.96915,0,6.857807,0.00315565
"2018-12-01 07:00:00",35996,620.2625,599.7833,0,26.238,24.835,91.542,83.51,2892.781,23.47127,22.85156,25.44519,87.16583,0.9184721,8.035502,0.01790693
"2018-12-01 08:00:00",35997,620.3846,599.7344,0,29.359,26.226,84.016,70.324,3297.206,23.74821,22.68883,27.70142,76.32877,1.630694,9.158905,0.04529285
"2018-12-01 09:00:00",35998,620.4243,599.765,0,30.548,27.56,76.48,63.193,2775.163,23.59565,22.27723,28.79424,70.60446,1.644375,7.708785,0.05498852
"2018-12-01 10:00:00",35999,600.9524,599.7436,0,32.908,29.47,66.818,51.603,3742.775,22.87121,21.36819,31.08193,59.31887,1.734445,10.3966,0.08235367
"2018-12-01 11:00:00",36000,620.5098,599.7863,0,33.974,32.367,54.523,46.568,7329.661,22.163,20.45347,33.0569,49.99329,1.963195,20.36017,0.1214878
"2018-12-01 12:00:00",36001,620.522,599.7497,0,35.593,32.277,51.651,41.76,11749.33,22.35462,20.07683,33.98717,46.70776,1.916528,32.63702,0.1372782
"2018-12-01 13:00:00",36002,619.9207,599.8107,0,36.142,32.898,49.806,40.909,14723.2,22.10223,20.34113,34.20234,46.09452,2.001112,40.89777,0.1498438
"2018-12-01 14:00:00",36003,620.3969,599.7283,5.08,35.494,25.365,85.3,42.685,13313.46,23.0309,20.28384,32.65721,51.594,2.819028,36.98185,0.1678578
"2018-12-01 15:00:00",36004,620.3358,599.7497,20.06599,25.316,23.302,99.712,85.96,3295.14,25.07538,22.02918,23.99646,97.22281,1.407916,9.153166,0.01033853
"2018-12-01 16:00:00",36005,600.9188,599.7253,0,30.138,25.316,98.523,66.607,3138.272,25.9066,22.63065,27.20586,86.93298,0.4709025,8.717422,0.01350848
"2018-12-01 17:00:00",36006,620.2778,599.7192,0,30.66,29.84,68.832,59.794,2089.803,23.92261,21.47619,30.22388,62.6316,2.161528,5.805008,0.08655301
"2018-12-01 18:00:00",36007,620.3358,599.7344,0,29.939,28.798,64.921,60.528,1448.828,21.99542,21.15134,29.37512,62.57248,2.305835,4.024522,0.08883653
"2018-12-01 19:00:00",36008,620.0519,599.8412,0,28.84,27.608,69.934,64.455,1448.654,21.80674,21.4727,28.23055,67.33335,2.556251,4.024038,0.05943851
"2018-12-01 20:00:00",36009,620.2045,599.8718,0,27.598,26.408,76.873,69.8,1568.041,22.0784,21.58515,26.97345,73.53654,1.476041,4.355669,0.03270467
"2018-12-01 21:00:00",36010,620.3113,599.9329,0,26.418,25.756,80.162,76.804,1896.193,22.2047,21.96519,26.05463,78.75826,1.48632,5.267203,0.02633356
"2018-12-01 22:00:00",36011,620.2259,599.7802,0,25.756,25.196,80.964,79.38,2078.012,22.08637,21.67229,25.44749,80.17497,0.9753472,5.772255,0.01845122
"2018-12-01 23:00:00",36012,620.2778,599.7619,0,25.265,24.625,84.941,80.726,2049.488,21.96859,21.66703,24.87852,82.96133,0.2492362,5.693021,0.006674091
"2018-12-02 00:00:00",36013,602.7656,599.71,0,24.674,24.414,89.724,84.91,2414.026,22.84793,21.92349,24.55343,87.46143,0.3225695,6.705628,0.006703541
"2018-12-02 01:00:00",36014,620.2564,599.7558,0,24.644,24.214,92.949,89.691,2623.595,23.09505,22.8029,24.37633,91.67611,0.2060416,7.287763,0.004828437
"2018-12-02 02:00:00",36015,620.1954,599.7222,0,24.404,24.263,93.18,92.644,3124.498,23.2304,23.0219,24.32381,92.89597,0.2925695,8.67916,0.005600088
"2018-12-02 03:00:00",36016,620.2228,599.6978,0,24.484,24.314,94.562,93.184,2936.715,23.56201,23.16126,24.40901,93.73587,0.03215278,8.15754,0.003860736
"2018-12-02 04:00:00",36017,600.873,599.7985,0,24.494,24.112,96.418,94.535,2873.018,23.60509,23.44842,24.27065,95.50548,0.0904861,7.980605,0.003924918
"2018-12-02 05:00:00",36018,619.9725,599.7802,0,24.132,23.932,97.464,96.348,2356.007,23.71489,23.39054,24.00736,97.03819,0,6.544465,0.002996347
"2018-12-02 06:00:00",36019,620.1404,599.7222,2.794,24.292,23.922,99.34,97.308,3109.142,24.17749,23.59575,24.05302,98.72191,0.07013888,8.636505,0.003873658
"2018-12-02 07:00:00",36020,619.7619,599.7894,0,25.184,24.154,99.203,96.035,3750.958,24.73647,23.97103,24.65396,98.13574,0.09333333,10.41933,0.008441774
"2018-12-02 08:00:00",36021,619.7131,599.71,0,27.227,25.075,96.281,85.33,4271.869,25.03964,24.17143,25.93286,92.03413,0.1890278,11.8663,0.01101398
"2018-12-02 09:00:00",36022,619.7589,599.7253,0,27.759,26.918,86.662,79.628,3548.346,24.92287,23.71809,27.28389,83.69439,1.202639,9.856517,0.02735485
"2018-12-02 10:00:00",36023,619.8168,599.7497,0,31.02,27.79,83.886,65.103,4310.078,25.23776,23.17698,29.75738,71.79003,2.265209,11.97244,0.07285959
"2018-12-02 11:00:00",36024,620.1649,599.7253,0,33.199,30.939,66.75,55.682,4505.652,24.52063,22.79972,32.09379,60.58302,1.923403,12.5157,0.09016885
"2018-12-02 12:00:00",36025,620.3174,599.7344,0,34.255,32.718,57.909,50.872,6623.752,24.15168,22.29782,33.52454,54.05549,2.318819,18.39931,0.1280035
"2018-12-02 13:00:00",36026,620.2747,599.9207,0,35.273,32.468,56.074,45.66,9194.498,23.51595,21.47522,34.13368,50.82725,2.121528,25.54027,0.1333612
"2018-12-02 14:00:00",36027,620.1435,599.9329,0.508,36.271,29.97,66.957,43.371,10967.42,23.68163,21.37851,33.33268,53.48755,2.613404,30.46506,0.1507543
"2018-12-02 15:00:00",36028,620.3267,599.9023,0,34.724,31.938,61.002,50.882,9170.909,24.33471,22.20173,33.17762,55.7636,1.986875,25.47475,0.1143404
"2018-12-02 16:00:00",36029,620.3358,599.7711,0,35.173,30.619,66.314,47.56,10558.24,23.96826,21.5075,33.35652,53.99617,1.591041,29.32845,0.1034677
"2018-12-02 17:00:00",36030,620.1099,599.7527,0,32.796,32.08,57.189,51.552,5283.462,22.63268,21.21881,32.4427,52.86091,2.140973,14.67628,0.1180134
"2018-12-02 18:00:00",36031,620.3297,599.8871,0,32.226,30.51,59.878,52.345,3569.954,21.84906,21.05675,31.40725,55.20283,2.002847,9.916538,0.1014618
"2018-12-02 19:00:00",36032,620.3022,599.7497,0,30.49,28.63,69.119,59.4,1911.524,22.44544,21.66922,29.58615,64.34838,2.200278,5.309789,0.06155233
"2018-12-02 20:00:00",36033,620.2656,599.826,0,28.619,27.438,74.527,68.992,1700.438,22.5983,22.35495,27.98054,72.08267,1.701111,4.72344,0.03907803
"2018-12-02 21:00:00",36034,620.3022,599.9329,0,27.45,26.468,79.984,74.512,1924.915,22.76417,22.46206,26.91348,77.21214,1.538125,5.346985,0.02945542
"2018-12-02 22:00:00",36035,620.2747,599.7955,0,26.468,25.516,86.516,79.898,2330.283,23.12832,22.72013,25.96981,83.26814,1.649861,6.473008,0.02290346
"2018-12-02 23:00:00",36036,620.2778,599.7985,0,25.556,25.436,88.296,86.516,2647.868,23.46189,23.11693,25.49192,87.86477,0.6404166,7.355188,0.00993406
"2018-12-03 00:00:00",36037,620.2747,599.8107,0,25.516,25.336,89.316,88.176,2990.868,23.56152,23.3512,25.44137,88.75072,0.6609029,8.307967,0.009920164
"2018-12-03 01:00:00",36038,619.8383,599.826,0,25.396,25.236,89.586,89.056,3227.44,23.51716,23.38266,25.31454,89.32376,1.167361,8.96511,0.01318772
"2018-12-03 02:00:00",36039,620.2381,599.7497,0,25.255,25.066,90.191,89.506,3342.398,23.44771,23.3265,25.14909,89.83157,0.904236,9.284439,0.01118767
"2018-12-03 03:00:00",36040,600.9707,599.7497,0,25.094,24.594,93.027,90.076,3353.945,23.53203,23.34976,24.92311,91.3426,0.4737501,9.316515,0.007526776
"2018-12-03 04:00:00",36041,600.7997,599.7344,0,24.625,24.234,95.316,93.027,3008.117,23.53876,23.37147,24.4431,94.12273,0.01951389,8.35588,0.003866655
"2018-12-03 05:00:00",36042,600.116,599.7802,0,24.574,24.243,95.496,93.605,3211.23,23.70086,23.44056,24.44459,94.84391,0.004027778,8.920085,0.004017006
"2018-12-03 06:00:00",36043,600.8975,599.7802,0,24.896,24.353,93.714,90.115,3368.101,23.49333,23.07258,24.53367,92.49977,0.418125,9.355835,0.006688117
"2018-12-03 07:00:00",36044,619.884,599.7344,0,26.366,24.884,90.117,83.972,3774.952,23.67346,23.10468,25.53934,87.36484,0.9708328,10.48598,0.02010028
"2018-12-03 08:00:00",36045,620.0458,599.7344,0,27.839,26.186,84.707,78.016,3575.564,23.80242,23.14568,26.78657,81.68099,1.219028,9.932123,0.02987809
"2018-12-03 09:00:00",36046,620.2137,599.7497,0,30.119,27.598,78.136,67.949,3447.389,24.00685,23.06403,28.55414,74.25626,1.57375,9.57608,0.04837226
"2018-12-03 10:00:00",36047,600.9371,599.7222,0,32.188,29.439,69.91,57.877,3323.168,23.9256,22.25455,30.38901,65.0864,1.807015,9.231022,0.07249066
"2018-12-03 11:00:00",36048,620.1526,599.765,0,32.949,30.369,63.247,53.679,3994.545,23.63774,22.0643,31.96154,58.03084,1.958541,11.09596,0.09553466
"2018-12-03 12:00:00",36049,620.348,599.6856,0,34.875,32.158,55.933,46.712,6520.691,23.40652,20.99762,33.55677,51.44788,1.721668,18.11303,0.1059976
"2018-12-03 13:00:00",36050,620.1465,599.8321,0,36.491,33.606,48.585,37.96,12926.1,22.10319,19.35125,35.11548,43.29128,1.843958,35.90585,0.1453016
"2018-12-03 14:00:00",36051,620.4243,599.7497,0,35.663,33.947,45.521,40.324,17538.1,21.37312,19.46807,34.96397,42.41762,3.002985,48.71693,0.2208533
"2018-12-03 15:00:00",36052,620.4823,599.7497,0,36.13,34.435,46.517,39.916,17986.09,21.61996,19.8306,35.12417,42.76077,3.08229,49.96137,0.2254188
"2018-12-03 16:00:00",36053,620.0947,599.7955,0,34.945,33.226,49.611,42.707,16494.72,21.63812,19.89714,33.93707,46.75194,3.278332,45.81866,0.2143463
"2018-12-03 17:00:00",36054,621.4713,599.8046,0,33.526,31.88,52.871,46.949,12855.44,21.25737,20.28787,32.66677,49.70271,3.082499,35.70956,0.1841049
"2018-12-03 18:00:00",36055,620.4182,599.71,0,31.858,30.17,59.296,52.342,6471.371,21.38894,20.75383,31.05373,55.05743,2.324513,17.97603,0.1202802
"2018-12-03 19:00:00",36056,619.9695,599.8199,0,30.26,28.91,64.501,59.111,2537.562,21.65041,21.35571,29.59289,61.94796,1.901736,7.048783,0.0600536
"2018-12-03 20:00:00",36057,620.4487,599.8871,0,28.958,27.759,70.562,64.253,1643.76,21.98935,21.49354,28.43696,67.19218,2.032362,4.566001,0.05202151
"2018-12-03 21:00:00",36058,620.3602,599.7222,0,27.759,26.678,76.218,70.525,1647.841,22.17075,21.88961,27.2081,73.29371,1.41618,4.577335,0.03231729
"2018-12-03 22:00:00",36059,620.3602,599.8107,0,26.718,25.956,79.878,75.988,1826.867,22.2657,22.11428,26.34685,77.92303,1.395416,5.07463,0.0263053
"2018-12-03 23:00:00",36060,620.3389,599.7375,0,25.968,25.566,84.496,79.875,1961.201,22.89286,22.23017,25.69765,82.60336,1.28639,5.447782,0.01979182
"2018-12-04 00:00:00",36061,620.1496,599.9329,0,25.716,25.486,86.396,84.464,2503.011,23.10113,22.8564,25.62942,85.34594,0.737847,6.952808,0.01231327
"2018-12-04 01:00:00",36062,620.3083,599.8138,0,25.486,25.114,88.3,86.33,2770.351,23.11975,22.96483,25.23196,87.57901,1.294931,7.69542,0.0152864
"2018-12-04 02:00:00",36063,620.2534,599.768,0,25.204,24.794,90.105,88.16,3070.322,23.20712,23.03975,25.01909,89.20132,0.8667361,8.528672,0.01112444
"2018-12-04 03:00:00",36064,620.2686,599.8107,0,24.884,24.764,91.828,90.052,3345.251,23.4315,23.11254,24.8143,91.06229,0.7110416,9.292364,0.009087044
"2018-12-04 04:00:00",36065,611.7186,599.7283,0,24.854,24.222,95.144,91.6,3827.56,23.47657,23.32854,24.5741,93.10876,1.084236,10.63211,0.009691097
"2018-12-04 05:00:00",36066,600.1618,599.7955,0,24.253,24.093,95.871,95.136,3617.083,23.55597,23.38086,24.17299,95.66039,0.06041666,10.04745,0.004645546
"2018-12-04 06:00:00",36067,600.8272,599.7802,0,24.453,24.194,95.792,93.766,3464.936,23.55761,23.34723,24.31018,94.69789,0.2950695,9.624822,0.005465622
"2018-12-04 07:00:00",36068,619.8138,599.8626,0,25.656,24.414,93.794,87.974,3885.39,23.67446,23.34633,24.83901,92.03619,0.6449308,10.79275,0.01339315
"2018-12-04 08:00:00",36069,620.232,599.8107,0,28.41,25.656,88.316,74.714,3982.82,23.95215,23.01405,26.78063,81.82119,1.878056,11.06339,0.04094385
"2018-12-04 09:00:00",36070,600.9493,599.7497,0,30.51,27.368,78.14,63.217,3729.814,23.51019,22.49421,28.98582,70.48383,2.239792,10.36059,0.07296411
"2018-12-04 10:00:00",36071,620.1649,599.7741,0,31.359,29.27,66.066,59.007,3348.521,23.30993,22.05244,30.40478,62.70569,2.002638,9.301448,0.08379384
