"TOA5","CR200Series","CR200X","No_SN","CR200X.Std.02","estacaoAtual.CR2","15733","Table1"
"TIMESTAMP","RECORD","BP_mbar_Max","BP_mbar_Min","Rain_mm_Tot","AirTC_Max","AirTC_Min","RH_Max","RH_Min","SlrkJ_Tot","TdC_Max","TdC_Min","AirTC_Avg","RH_Avg","WS_ms_Avg","SlrkJ_Avg","ETo"
"TS","RN","mbar","mbar","mm","Deg C","Deg C","%","%","kJ/m^2","Deg C","Deg C","Deg C","%","meters/sec","kJ/m^2",""
"","","Max","Min","Tot","Max","Min","Max","Min","Tot","Max","Min","Avg","Avg","Avg","Avg","ETo"
"2015-08-01 00:00:00",17023,600.4701,599.9939,0,23.02,22.48,93.686,91.134,0.2350429,21.5864,21.41253,22.82189,92.16956,1.372708,0.0006528969,0.007991727
"2015-08-01 01:00:00",17024,600.4823,599.9054,0,22.49,22.097,95.779,93.742,0.2144385,21.47779,21.37286,22.25803,94.96521,0.3029167,0.0005956624,0.001681703
"2015-08-01 02:00:00",17025,600.4609,600.0092,0,23.06,22.048,96.072,92.908,0.2373323,21.87716,21.36589,22.41351,95.05392,0.7425001,0.0006592563,0.003265991
"2015-08-01 03:00:00",17026,600.522,599.9176,0.254,23.132,22.108,98.67,90.691,0.1984128,21.95554,21.41075,22.73343,93.60352,2.253334,0.0005511467,0.009019911
"2015-08-01 04:00:00",17027,600.3816,599.8871,0.508,22.289,22.128,99.998,98.582,0.2068072,22.25399,21.91096,22.19574,99.7542,0.8248613,0.0005744644,0.0004156243
"2015-08-01 05:00:00",17028,600.5067,599.9939,0,22.208,21.917,99.998,99.628,0.2457266,22.208,21.88916,22.08003,99.98489,0.1454861,0.0006825739,0.0003032512
"2015-08-01 06:00:00",17029,600.5037,599.9908,0,22.289,21.907,99.656,85.848,0.1984128,21.92157,19.48921,22.06385,91.54514,1.336111,0.0005511467,0.00826944
"2015-08-01 07:00:00",17030,600.5464,599.9786,0,22.148,21.496,87.054,80.438,77.88688,19.54679,18.61981,21.75332,85.74742,1.205834,0.2163524,0.01611418
"2015-08-01 08:00:00",17031,600.5311,600.0122,0,26.106,22.148,81.012,63.958,798.482,19.22272,18.27988,24.00342,72.26372,1.783541,2.218006,0.04704646
"2015-08-01 09:00:00",17032,600.5647,599.9847,0,28.57,25.956,65.89,51.28,1682.046,19.42891,17.47805,27.41942,58.30011,1.908958,4.67235,0.08121445
"2015-08-01 10:00:00",17033,600.8486,600.0153,0,30.1,27.958,55.174,46.281,2351.31,18.48479,16.83441,29.11337,49.55091,2.586944,6.531417,0.1320174
"2015-08-01 11:00:00",17034,600.7753,600.0092,0,32.07,29.888,48.838,38.938,2858.663,18.68683,16.09387,30.90222,44.17612,2.415486,7.94073,0.1431552
"2015-08-01 12:00:00",17035,600.6929,600.0122,0,33.177,31.109,43.132,36.13,3153.473,17.65607,15.89459,32.12185,39.75974,2.586043,8.759648,0.1674672
"2015-08-01 13:00:00",17036,600.6533,600.0305,0,34.095,32.628,39.246,32.554,3195.798,17.72451,14.84897,33.24522,35.80341,2.485416,8.877217,0.1756286
"2015-08-01 14:00:00",17037,600.6899,600.0061,0,34.972,33.386,35.614,25.61,2980.391,16.41184,11.97776,34.22516,29.24708,2.320625,8.278864,0.1843797
"2015-08-01 15:00:00",17038,600.5983,599.9817,0,35.513,34.396,29.46,23.323,2519.86,14.48368,10.85613,34.93525,25.48101,2.084237,6.999612,0.1775475
"2015-08-01 16:00:00",17039,600.6166,599.942,0,35.644,34.425,29.364,22.966,1868.835,14.16,10.89493,34.94826,25.52482,1.943888,5.19121,0.165487
"2015-08-01 17:00:00",17040,600.464,599.8779,0,34.675,30.35,50.802,27.344,1100.562,19.22752,12.91016,32.82209,38.1628,2.244375,3.057115,0.1498077
"2015-08-01 18:00:00",17041,600.4457,599.8748,0,30.47,27.208,63.726,50.626,344.244,19.82142,18.99925,28.83648,57.23608,2.432709,0.9562334,0.1025458
"2015-08-01 19:00:00",17042,600.5067,599.9939,0,27.208,25.294,76.878,63.753,3.295178,20.99049,19.75434,26.1102,70.71087,1.804376,0.009153273,0.03904694
"2015-08-01 20:00:00",17043,600.4396,599.9695,0,25.316,24.214,82.195,76.906,0.1762822,21.07117,20.94118,24.64806,80.18661,1.134514,0.0004896726,0.01816849
"2015-08-01 21:00:00",17044,600.4945,600.0244,0,24.234,23.742,86.648,82.216,0.1076008,21.47319,20.94571,23.89105,84.63923,1.052708,0.0002988911,0.01309444
"2015-08-01 22:00:00",17045,600.4487,600.0031,0,23.932,23.542,89.384,86.617,0.169414,21.84733,21.44259,23.81018,88.06652,1.282292,0.0004705944,0.01181068
"2015-08-01 23:00:00",17046,600.4213,600.0702,0,23.572,23.08,91.212,89.164,0.2770149,21.72539,21.53466,23.3161,90.09789,1.185347,0.0007694857,0.009168577
"2015-08-02 00:00:00",17047,600.4304,600.0092,0,23.151,22.77,92.682,90.918,0.2129122,21.60971,21.50389,23.00815,91.47449,1.46007,0.0005914228,0.009109732
"2015-08-02 01:00:00",17048,600.4945,599.9634,0,22.78,22.258,95.852,92.654,0.1213371,21.63225,21.47243,22.49498,94.32808,0.6867363,0.0003370474,0.003500587
"2015-08-02 02:00:00",17049,600.4823,600.0793,0,22.248,21.867,98.266,95.812,0.2075703,21.69366,21.48469,22.00319,97.26941,0.6676389,0.0005765842,0.001768979
"2015-08-02 03:00:00",17050,600.4731,600.0763,0,21.947,21.776,98.966,98.21,0.1411784,21.75369,21.59592,21.87227,98.62112,0.098125,0.0003921621,0.0004393166
"2015-08-02 04:00:00",17051,600.4945,599.9695,0,21.857,21.746,99.386,98.838,0.1747559,21.74952,21.59248,21.79653,99.10139,0.6309027,0.0004854331,0.0007377677
"2015-08-02 05:00:00",17052,600.5098,599.9054,0,22.388,21.836,99.214,97.238,0.2258854,22.01596,21.70371,22.17794,98.19897,1.308611,0.0006274594,0.001921623
"2015-08-02 06:00:00",17053,600.5067,599.8871,0,22.589,22.328,97.326,94.576,0.1717034,21.95263,21.59075,22.50971,95.61716,1.63618,0.0004769539,0.005088095
"2015-08-02 07:00:00",17054,600.5037,599.9786,0,24.012,22.358,94.746,85.777,191.1959,21.63953,21.4247,22.96481,91.49303,1.844444,0.5310997,0.01474198
"2015-08-02 08:00:00",17055,600.5555,599.7894,0,26.648,23.893,86.328,71.941,964.3684,21.85926,21.04251,25.20321,79.97755,2.169237,2.678801,0.04198853
"2015-08-02 09:00:00",17056,600.7875,599.9542,0,28.29,26.558,73.398,59.48,1689.499,21.58134,19.50068,27.46012,65.89532,2.806319,4.693052,0.09257808
"2015-08-02 10:00:00",17057,600.5433,599.9939,0,30.439,28.118,59.986,51.209,2350.98,20.14503,18.92199,29.20559,55.81898,3.075,6.530501,0.1343152
"2015-08-02 11:00:00",17058,600.5677,599.9908,0,31.291,29.66,54.367,48.456,2767.83,20.23065,18.81306,30.46013,51.57806,3.110416,7.688416,0.1527539
"2015-08-02 12:00:00",17059,600.6472,599.8504,0,33.277,30.638,52.556,44.039,3144.662,20.44968,19.13348,31.85011,48.63179,2.720832,8.735171,0.1492562
"2015-08-02 13:00:00",17060,600.6258,599.9329,0,33.955,31.768,48.5,42.407,2916.835,20.24341,18.82501,32.62989,45.61435,2.745418,8.102319,0.1606326
"2015-08-02 14:00:00",17061,600.9005,599.9786,0,34.486,32.518,46.455,40.655,2915.47,20.11108,18.79652,33.55194,43.35849,2.684165,8.098528,0.1665413
"2015-08-02 15:00:00",17062,600.5464,599.9268,0,34.335,32.226,55.578,41.335,2273.604,22.31508,18.8915,33.26658,46.59141,2.605,6.315567,0.1513591
"2015-08-02 16:00:00",17063,600.4091,599.9634,0,32.546,30.548,58.234,51.172,1779.256,22.06595,21.0619,31.35685,55.82121,3.295208,4.942377,0.1473094
"2015-08-02 17:00:00",17064,600.4701,599.942,0,31.18,28.91,63.337,55.738,1026.851,21.70902,20.97854,29.8423,59.86048,3.308749,2.852365,0.1292046
"2015-08-02 18:00:00",17065,600.4121,599.8932,0,29.06,26.886,69.623,62.79,334.3018,21.46274,20.7117,27.98731,65.87447,2.836875,0.9286162,0.09197176
"2015-08-02 19:00:00",17066,600.6685,599.8718,0,26.867,25.516,74.992,69.16,4.701621,20.87732,20.35711,26.15604,71.26295,2.564583,0.01306006,0.04825654
"2015-08-02 20:00:00",17067,600.3969,599.9176,0,25.537,24.674,80.953,74.996,0.1541515,21.2226,20.77566,25.06738,78.13369,2.16,0.0004281985,0.03189956
"2015-08-02 21:00:00",17068,600.4213,599.9329,0,24.695,24.154,85.867,80.894,0.2258854,21.66481,21.19027,24.41347,83.3885,1.939583,0.0006274593,0.02219128
"2015-08-02 22:00:00",17069,600.3907,600.0092,0,24.163,23.772,89.279,85.804,0.1930709,22.06644,21.62229,23.9068,87.91312,1.461527,0.0005363082,0.01316852
"2015-08-02 23:00:00",17070,600.5189,599.9542,0,24.003,23.592,92.102,89.008,0.1472833,22.27922,22.04562,23.85787,90.3022,1.339792,0.0004091204,0.009960382
"2015-08-03 00:00:00",17071,600.4701,599.9573,0,23.632,22.99,94.568,92.016,0.151099,22.28624,22.04474,23.26743,93.32744,0.9089583,0.0004197194,0.005134807
"2015-08-03 01:00:00",17072,600.4945,600.0732,0,23,22.83,96.21,94.56,0.2159647,22.2492,22.07338,22.92161,95.40828,1.049236,0.0005999019,0.003971599
"2015-08-03 02:00:00",17073,600.4915,600.1007,0,22.88,22.689,97.402,96.123,0.1831503,22.45014,22.1677,22.78239,97.01585,0.8544447,0.0005087508,0.002303472
"2015-08-03 03:00:00",17074,600.5037,599.9939,0,23.341,22.83,97.386,95.504,0.2083335,22.637,22.39945,23.08295,96.6578,1.122708,0.0005787041,0.003108627
"2015-08-03 04:00:00",17075,600.467,599.9023,0,23.511,23.302,95.59,94.394,0.1518621,22.63497,22.50488,23.45301,94.72135,1.491458,0.0004218392,0.005877869
"2015-08-03 05:00:00",17076,600.522,599.8077,0,23.502,23.161,94.773,94.289,0.181624,22.59944,22.21764,23.34372,94.54179,1.491111,0.0005045112,0.006051279
"2015-08-03 06:00:00",17077,600.5677,600.0183,0,23.191,22.529,95.188,94.273,0.2541211,22.23941,21.67669,22.83492,94.88689,0.8724303,0.0007058919,0.003833434
"2015-08-03 07:00:00",17078,600.5311,600.0671,0,24.273,22.428,94.85,86.98,184.8009,22.02221,21.53201,22.97345,92.53493,0.6012501,0.5133358,0.005218232
"2015-08-03 08:00:00",17079,600.5616,600.0092,0,26.738,24.273,86.906,74.529,891.7482,22.25384,21.72099,25.43117,81.25921,2.011528,2.477078,0.03710739
"2015-08-03 09:00:00",17080,600.5922,599.9695,0,28.84,26.488,75.464,62.599,1671.985,22.25997,20.80918,27.60222,69.16539,2.530903,4.644404,0.07739564
"2015-08-03 10:00:00",17081,600.6044,599.9939,0,30.6,28.439,64.492,54.718,2351,21.33712,20.06005,29.45316,59.19501,2.674165,6.530555,0.1114407
"2015-08-03 11:00:00",17082,600.5891,599.9481,0,31.659,29.72,58.379,49.853,2871.342,21.36479,19.72826,30.74305,53.86324,2.758959,7.975949,0.1329658
"2015-08-03 12:00:00",17083,600.5037,599.8474,0,33.296,31.25,52.748,45.281,3184.066,20.93564,19.16034,32.06764,49.01939,2.759166,8.844628,0.1505954
"2015-08-03 13:00:00",17084,600.5555,599.9023,0,34.205,32.199,47.244,42.285,3197.041,20.56545,18.892,33.13877,44.77704,2.709375,8.880668,0.1632223
"2015-08-03 14:00:00",17085,600.5555,599.9939,0,34.525,32.457,53.044,40.97,3002.176,21.94272,18.77345,33.66658,44.14918,2.677916,8.339378,0.1644736
"2015-08-03 15:00:00",17086,600.522,599.9847,0,33.558,31.32,58.951,48.513,2445.209,22.64782,20.86108,32.16672,54.9141,3.504167,6.792248,0.161939
"2015-08-03 16:00:00",17087,600.4945,599.9146,0,31.579,30.369,59.734,56.617,1810.607,22.30599,21.40998,31.03823,58.24454,3.817918,5.029463,0.1564629
"2015-08-03 17:00:00",17088,600.4579,599.9756,0,30.859,28.75,65.337,57.791,1066.232,22.13634,21.35706,29.72865,62.00767,3.638125,2.961756,0.1321586
"2015-08-03 18:00:00",17089,600.5586,599.8901,0,28.888,26.408,74.552,64.644,330.0551,21.86876,21.20329,27.75179,68.91339,3.336458,0.9168198,0.09559577
"2015-08-03 19:00:00",17090,600.5098,599.9359,0,26.408,25.355,80.953,74.314,3.170027,21.89253,21.46272,25.79676,78.07996,3.164582,0.008805629,0.04118783
"2015-08-03 20:00:00",17091,600.4457,599.939,0,25.346,24.835,85.578,80.926,0.163309,22.29705,21.85112,25.05547,83.7091,2.756042,0.0004536362,0.02762737
"2015-08-03 21:00:00",17092,600.4915,599.9939,0,24.876,24.644,87.93,85.576,0.2029916,22.53671,22.27245,24.7308,86.78866,2.6525,0.0005638656,0.02170433
"2015-08-03 22:00:00",17093,600.3999,600.0061,0,24.744,24.632,89.537,87.871,0.1770453,22.85617,22.52567,24.68339,88.73766,2.620625,0.0004917924,0.01836712
"2015-08-03 23:00:00",17094,600.5189,600.0061,0,24.674,24.243,91.418,89.535,0.1533884,22.8842,22.75216,24.46759,90.5131,2.353333,0.0004260788,0.01443099
"2015-08-04 00:00:00",17095,600.4762,599.942,0,24.253,23.952,92.869,91.332,0.235806,22.78944,22.68514,24.03864,92.39001,1.718124,0.0006550167,0.009378749
"2015-08-04 01:00:00",17096,600.5311,599.9573,0,23.952,23.511,94.808,92.781,0.2007022,22.7755,22.61181,23.70882,93.99088,1.288263,0.000557506,0.00605967
"2015-08-04 02:00:00",17097,600.5677,600.0824,0,23.692,23.502,94.672,93.146,0.1503359,22.66757,22.48784,23.58752,94.049,1.517153,0.0004175996,0.006701607
"2015-08-04 03:00:00",17098,600.464,599.939,0,23.692,23.341,94.281,93.012,0.2136753,22.52964,22.37633,23.51873,93.62667,1.56236,0.0005935426,0.007292187
"2015-08-04 04:00:00",17099,600.4731,599.9512,0,23.492,23.292,94.355,92.746,0.1968866,22.45818,22.2123,23.39433,93.71756,1.544375,0.0005469071,0.007110056
"2015-08-04 05:00:00",17100,600.5311,599.9695,0,23.441,22.89,94.488,92.617,0.2289379,22.24156,21.9425,23.1648,93.48412,1.080903,0.0006359386,0.005693546
"2015-08-04 06:00:00",17101,600.5677,599.9481,0,22.94,22.598,95.5,94.38,0.2380954,22.01086,21.8188,22.73653,95.08386,0.7147223,0.0006613762,0.003178488
"2015-08-04 07:00:00",17102,600.522,600.0397,0,24.304,22.57,95.375,88.279,191.4134,22.28024,21.77102,23.09978,92.92932,1.323958,0.5317039,0.009462728
"2015-08-04 08:00:00",17103,600.8303,599.9939,0,26.668,24.343,88.33,75.818,901.6635,22.42135,21.92323,25.45179,81.9086,1.806388,2.504621,0.03286261
"2015-08-04 09:00:00",17104,600.8516,600.0458,0,28.56,26.558,76.724,65.414,1571.206,22.38391,20.90942,27.59439,70.43202,2.873541,4.364461,0.08231319
