"TOA5","CR200Series","CR200X","No_SN","CR200X.Std.02","estacaoAtual.CR2","15733","Table1"
"TIMESTAMP","RECORD","BP_mbar_Max","BP_mbar_Min","Rain_mm_Tot","AirTC_Max","AirTC_Min","RH_Max","RH_Min","SlrkJ_Tot","TdC_Max","TdC_Min","AirTC_Avg","RH_Avg","WS_ms_Avg","SlrkJ_Avg","ETo"
"TS","RN","mbar","mbar","mm","Deg C","Deg C","%","%","kJ/m^2","Deg C","Deg C","Deg C","%","meters/sec","kJ/m^2",""
"","","Max","Min","Tot","Max","Min","Max","Min","Tot","Max","Min","Avg","Avg","Avg","Avg","ETo"
"2015-12-01 00:00:00",19951,600.403,600.0214,0,25.216,24.854,90.438,88.449,0.2838829,23.26958,23.15493,25.06479,89.41178,2.01125,0.0007885637,0.01484025
"2015-12-01 01:00:00",19952,600.4426,599.9603,0,24.896,24.472,92.031,90.441,0.1503358,23.25118,23.05464,24.6466,91.2866,1.738264,0.0004175996,0.0109853
"2015-12-01 02:00:00",19953,600.4579,599.9664,0,24.664,24.284,92.596,91.449,0.2098597,23.19618,23.00682,24.50448,91.87347,0.789722,0.0005829437,0.005723635
"2015-12-01 03:00:00",19954,600.4182,600.0519,0,24.284,24.054,94.008,92.594,0.1823872,23.08021,22.96458,24.12667,93.42832,1.591041,0.0005066311,0.007737197
"2015-12-01 04:00:00",19955,600.4121,600.0061,0,24.083,23.732,95.132,93.945,0.1907815,23.08835,22.88241,23.92565,94.46294,1.603957,0.0005299487,0.006550197
"2015-12-01 05:00:00",19956,600.4213,599.9939,0,23.772,23.502,95.93,95.08,0.223596,22.97535,22.8131,23.63295,95.55492,1.698126,0.0006211001,0.005456381
"2015-12-01 06:00:00",19957,600.4792,600.0183,0,23.542,23.281,96.566,95.871,12.11768,22.88249,22.70243,23.40782,96.17154,1.303472,0.03366023,0.003952094
"2015-12-01 07:00:00",19958,600.4731,599.9817,0,26.077,23.302,96.542,86.855,417.1866,23.94259,22.72385,24.3425,93.66941,2.007222,1.158852,0.01273793
"2015-12-01 08:00:00",19959,600.4823,600.0183,0,28.178,25.976,87.228,73.188,1130.803,23.92905,22.77135,27.20081,80.39822,4.2925,3.14112,0.07472064
"2015-12-01 09:00:00",19960,600.403,600.0153,0,29.92,27.72,75.605,64.535,1517.277,23.50216,22.18491,28.60321,71.46354,4.880831,4.214659,0.1236945
"2015-12-01 10:00:00",19961,600.4854,599.9451,0,32.308,29.02,67.371,52.74,2289.63,23.01501,21.21455,30.64375,60.18069,4.960831,6.360082,0.1833493
"2015-12-01 11:00:00",19962,600.4792,600.0854,0,32.847,31.01,56.681,50.954,2525.553,22.16293,20.65673,32.03202,53.78287,5.261665,7.015426,0.2293576
"2015-12-01 12:00:00",19963,600.403,599.9817,0,34.634,32.01,51.563,44.189,2860.647,21.25613,19.987,33.16648,48.0485,5.477083,7.946243,0.272539
"2015-12-01 13:00:00",19964,600.3969,599.9268,0,34.665,32.789,48.696,43.304,3059.169,21.37796,19.99057,33.86198,45.6438,5.769999,8.497691,0.3014252
"2015-12-01 14:00:00",19965,600.3969,599.8962,0,34.537,32.937,50.783,44.044,2823.291,21.78986,20.29868,33.7806,47.51041,5.650835,7.842474,0.2856702
"2015-12-01 15:00:00",19966,600.3602,600.0824,0,33.845,32.508,53.761,47.541,2435.417,22.13201,21.08924,33.16574,50.50844,5.58896,6.765046,0.2632113
"2015-12-01 16:00:00",19967,600.4091,599.9329,0,32.886,31.38,55.46,51.283,1769.249,21.72965,21.0217,32.04042,53.27642,6.025207,4.91458,0.2559169
"2015-12-01 17:00:00",19968,600.3419,599.9573,0,31.888,30.369,56.079,53.13,990.8135,21.59361,20.52122,31.2124,54.5713,6.133335,2.75226,0.2462019
"2015-12-01 18:00:00",19969,600.3846,600.0153,0,30.51,28.42,65.25,55.391,263.3036,21.33378,20.49485,29.41886,60.4788,5.460207,0.7313989,0.1869248
"2015-12-01 19:00:00",19970,600.3388,600.0549,0,28.451,27.268,71.512,65.031,1.917736,21.73603,21.2464,27.78265,68.47728,4.353751,0.005327045,0.07507732
"2015-12-01 20:00:00",19971,600.4121,599.8962,0,27.29,26.668,76.216,71.539,0.157204,22.16854,21.65891,26.96149,73.42431,3.769586,0.0004366779,0.0571227
"2015-12-01 21:00:00",19972,600.3938,599.9298,0,26.707,26.257,82.355,76.244,0.2007022,23.04555,22.16592,26.5033,79.3836,3.662083,0.0005575062,0.04298115
"2015-12-01 22:00:00",19973,600.3724,599.9237,0,26.318,25.997,84.882,82.35,0.1984128,23.29133,23.02601,26.12782,83.83823,3.053335,0.0005511466,0.03012967
"2015-12-01 23:00:00",19974,600.4548,600.0793,0,25.997,25.406,86.742,84.875,0.175519,23.3232,23.04552,25.77758,85.80598,2.473958,0.0004875528,0.02311559
"2015-12-02 00:00:00",19975,600.4823,600.0458,0,25.406,24.876,89.422,86.792,0.1526252,23.11761,23.01183,25.14572,88.14864,1.707709,0.000423959,0.01490495
"2015-12-02 01:00:00",19976,600.4243,600.0092,0,24.884,24.554,91.275,89.371,0.1862028,23.08702,22.98864,24.69756,90.40018,1.737708,0.00051723,0.01209822
"2015-12-02 02:00:00",19977,600.3969,600.0061,0,24.584,24.253,92.68,91.246,0.1808609,23.13298,22.97711,24.43733,91.91691,2.287083,0.0005023914,0.01209732
"2015-12-02 03:00:00",19978,600.3846,600.058,0,24.362,24.243,92.836,92.256,0.1831503,23.08026,22.97282,24.28897,92.59053,2.718543,0.0005087508,0.01224171
"2015-12-02 04:00:00",19979,600.3724,599.9786,0,24.554,24.334,92.373,91.478,0.1190477,23.1224,23.01188,24.45185,91.87408,2.897917,0.000330688,0.01397977
"2015-12-02 05:00:00",19980,600.4457,600.0183,0,24.494,24.182,92.816,91.636,0.1343102,23.06977,22.93796,24.30287,92.31738,2.866876,0.0003730838,0.01308047
"2015-12-02 06:00:00",19981,600.4091,600.0793,0,24.194,23.972,93.476,92.73,16.59952,22.97147,22.85958,24.07369,93.16889,2.707084,0.04610977,0.01120271
"2015-12-02 07:00:00",19982,600.4457,600.0336,0,26.206,24.073,93.273,84.855,432.9131,23.60245,22.9174,24.87769,90.31383,2.892917,1.202536,0.02565386
"2015-12-02 08:00:00",19983,600.5342,599.9817,0,28.04,26.186,85.066,75.262,1116.386,23.8778,23.16855,27.1899,80.51628,4.266251,3.101072,0.07389081
"2015-12-02 09:00:00",19984,600.5586,599.9786,0,30.81,27.909,76.152,58.254,1991.832,23.61507,21.66177,29.2938,67.02219,5.058956,5.532866,0.1496855
"2015-12-02 10:00:00",19985,600.4701,600.0519,0,32,29.978,60.611,54.171,2131.014,22.14204,21.08974,30.87259,57.84568,5.237917,5.919482,0.2029154
"2015-12-02 11:00:00",19986,600.4487,600.0153,0,33.289,31.01,57.068,45.205,2590.244,21.74855,19.83643,32.03456,51.75865,5.195626,7.195123,0.2369902
"2015-12-02 12:00:00",19987,600.4304,599.9664,0,34.376,32.178,50.8,43.429,2739.963,21.32201,19.78177,33.03152,48.1294,5.088958,7.61101,0.2559667
"2015-12-02 13:00:00",19988,600.4091,599.9542,0,34.704,32.308,53.476,44.416,2919.107,22.09134,20.05511,33.54723,48.3924,5.375209,8.10863,0.2690731
"2015-12-02 14:00:00",19989,600.3602,600.0092,0,34.933,32.857,52.277,44.582,2876.332,22.28221,20.93294,33.70155,49.4448,5.720416,7.989811,0.2775983
"2015-12-02 15:00:00",19990,600.3724,600.0244,0,34.425,32.998,51.634,46.46,2418.626,22.08792,20.98182,33.60771,49.24707,5.997708,6.718406,0.2876186
"2015-12-02 16:00:00",19991,600.3755,600.0092,0,33.628,32.199,51.886,46.371,1784.396,21.93519,19.62706,32.89345,48.82182,5.742083,4.956656,0.2749941
"2015-12-02 17:00:00",19992,600.3816,600.0336,0,32.428,30.57,56.522,47.232,999.7783,21.22506,19.69098,31.57532,51.31057,5.581044,2.777162,0.2473742
"2015-12-02 18:00:00",19993,600.3571,600,0,30.619,28.298,63.201,55.386,256.5355,21.0152,20.21367,29.46831,58.66835,4.922291,0.7125987,0.1804869
"2015-12-02 19:00:00",19994,600.3358,600.0092,0,28.31,26.988,73.363,63.32,1.393469,21.83818,20.67332,27.5812,68.02164,4.107917,0.003870748,0.07342546
"2015-12-02 20:00:00",19995,600.3571,599.9573,0,26.988,26.276,79.97,73.39,0.1587303,22.5691,21.82766,26.61487,77.16331,3.602292,0.0004409174,0.04736213
"2015-12-02 21:00:00",19996,600.351,599.9939,0,26.276,25.724,82.354,79.941,0.1953603,22.7062,22.49376,25.98797,81.6638,3.521876,0.0005426675,0.03679219
"2015-12-02 22:00:00",19997,600.3632,599.9146,0,25.756,25.466,83.71,82.113,0.1770453,22.54358,22.38282,25.61971,82.66368,3.443332,0.0004917925,0.03393871
"2015-12-02 23:00:00",19998,600.3693,599.9481,0,25.466,25.114,86.176,83.65,0.2106228,22.70531,22.49573,25.31914,84.96602,2.537707,0.0005850635,0.02449753
"2015-12-03 00:00:00",19999,600.3755,599.9847,0,25.114,24.744,89.119,86.134,0.181624,22.87692,22.62924,24.90256,87.92499,2.226041,0.0005045112,0.01794338
"2015-12-03 01:00:00",20000,600.3877,600.0549,0,24.764,24.353,90.625,89.06,0.1854397,22.86644,22.67783,24.54168,89.7785,1.866181,0.0005151102,0.01343593
"2015-12-03 02:00:00",20001,600.406,600.0122,0,24.375,24.093,91.628,90.613,0.1808609,22.77388,22.6552,24.19705,91.35485,2.02125,0.0005023914,0.0118747
"2015-12-03 03:00:00",20002,600.3846,600.0092,0,24.124,23.852,92.705,91.539,0.1999391,22.70396,22.59267,23.98785,92.11763,1.796458,0.0005553864,0.009983605
"2015-12-03 04:00:00",20003,600.3846,599.9756,0,23.872,23.441,93.871,92.666,0.2075704,22.63577,22.4065,23.64891,93.23429,1.715417,0.0005765843,0.008257707
"2015-12-03 05:00:00",20004,600.4243,600.0153,0,23.452,23.03,95.453,93.867,0.2037547,22.42999,22.21467,23.20409,94.69271,0.3845833,0.0005659853,0.00213686
"2015-12-03 06:00:00",20005,600.4365,600.0916,0,23.08,22.79,96.308,95.328,12.65263,22.31936,22.13677,22.89373,95.88326,0,0.03514621,0.0003324455
"2015-12-03 07:00:00",20006,600.467,600.0366,0,25.014,22.83,96.348,89.031,414.6865,23.26744,22.21947,23.71565,93.99131,0.9536113,1.151907,0.006772052
"2015-12-03 08:00:00",20007,600.4915,600.1526,0,27.768,25.014,89.125,75.367,1168.884,23.43792,22.80302,26.46392,81.95153,2.843612,3.246901,0.04914239
"2015-12-03 09:00:00",20008,600.4976,599.8565,0,30.32,27.368,76.604,60.474,1798.111,23.27656,21.66141,28.68803,68.71381,4.018959,4.994752,0.1170473
"2015-12-03 10:00:00",20009,600.4945,599.9664,0,31.1,29.4,64.273,53.494,1882.086,22.23426,20.45452,30.06561,59.58368,4.270833,5.228017,0.1626361
"2015-12-03 11:00:00",20010,600.4213,599.9207,0,33.207,30.51,56.49,46.938,2199.8,21.10592,19.95914,31.41903,52.61912,4.413751,6.110556,0.2014235
"2015-12-03 12:00:00",20011,600.3693,599.8718,0,33.816,31.298,52.271,46.746,2914.371,21.35788,19.87497,32.39981,49.6248,4.674375,8.095475,0.2298756
"2015-12-03 13:00:00",20012,600.4365,599.9023,0,33.996,32.136,51.968,44.843,2899.137,21.44616,19.78359,32.92236,48.01147,4.824373,8.053158,0.2456733
"2015-12-03 14:00:00",20013,600.4182,599.9939,0,34.175,32.128,50.802,45.572,2786.92,21.37595,20.40767,33.16629,48.45101,4.662711,7.741446,0.2380897
"2015-12-03 15:00:00",20014,600.3877,600.0183,0,33.628,32.041,50.726,44.525,2463.229,21.17235,18.90639,32.59729,47.57499,5.56708,6.842303,0.274387
"2015-12-03 16:00:00",20015,600.3419,599.9573,0,32.658,31.478,49.97,45.227,1787.578,19.90176,18.90052,31.98948,47.17808,5.405001,4.965495,0.2654106
"2015-12-03 17:00:00",20016,600.3358,599.8321,0,31.82,29.97,54.572,48.664,990.5613,19.97615,18.93542,30.74753,51.173,5.493331,2.751559,0.2404712
"2015-12-03 18:00:00",20017,600.3266,599.9054,0,30.06,27.65,65.943,52.734,262.7574,20.83833,19.29306,28.8364,59.77013,4.878125,0.7298815,0.171908
"2015-12-03 19:00:00",20018,600.348,600.0061,0,27.659,26.546,75.986,65.968,1.723903,21.98878,20.70938,27.01473,71.6524,4.620625,0.004788618,0.06763186
"2015-12-03 20:00:00",20019,600.3327,599.9664,0,26.568,25.936,80.502,76.01,0.1907815,22.36146,21.95996,26.2483,78.59656,3.951459,0.0005299487,0.0460024
"2015-12-03 21:00:00",20020,600.3419,599.9969,0,25.956,25.596,83.144,80.502,0.1640721,22.54238,22.30606,25.76935,81.5747,3.425625,0.0004557559,0.03614921
"2015-12-03 22:00:00",20021,600.3571,599.9298,0,25.605,25.306,85.746,83.09,0.157204,22.81985,22.51861,25.42565,84.80704,3.303749,0.0004366778,0.02890807
"2015-12-03 23:00:00",20022,600.3327,599.9908,0,25.336,25.085,85.746,84.714,0.1549147,22.6117,22.47706,25.17719,85.20618,3.190833,0.0004303185,0.02738689
"2015-12-04 00:00:00",20023,600.3602,600.0336,0,25.126,24.695,87.611,85.574,0.1282052,22.56513,22.47723,24.93015,86.42848,2.0375,0.0003561255,0.01905336
"2015-12-04 01:00:00",20024,600.3571,599.9695,0,24.716,24.273,90.113,87.609,0.1365996,22.61525,22.50532,24.48613,88.90529,1.566876,0.0003794433,0.01291734
"2015-12-04 02:00:00",20025,600.3724,600.116,0,24.263,23.672,92.264,90.046,0.248016,22.60575,22.27936,24.03615,91.21911,0.01659722,0.0006889334,0.000468269
"2015-12-04 03:00:00",20026,600.4152,600.0641,0,23.742,22.56,94.566,92.027,0.2075704,22.39994,21.63935,23.11153,93.25979,0,0.0005765843,0.0003252116
"2015-12-04 04:00:00",20027,600.4457,600.0763,0,22.57,21.888,96.652,94.613,0.2014653,21.76211,21.24459,22.23268,95.62012,0,0.0005596259,0.0003261034
"2015-12-04 05:00:00",20028,600.5952,600.3205,0,22.428,21.335,97.613,96.453,0.1549146,21.89602,20.88338,22.01764,96.94576,0,0.0004303185,0.000323809
"2015-12-04 06:00:00",20029,600.5586,600.3235,0,22.448,21.235,98.529,97.26,12.08258,22.16942,20.82312,21.68755,97.97777,0,0.03356272,0.0003368312
"2015-12-04 07:00:00",20030,600.5189,600.1374,0,24.974,22.439,98.195,89.5,405.7297,23.19507,22.1477,23.45093,94.87828,0.07777779,1.127027,0.001787322
"2015-12-04 08:00:00",20031,600.4792,600.0671,0,27.778,24.934,89.441,75.021,1158.079,23.4629,22.8068,26.50939,81.71881,2.234653,3.216887,0.04094195
"2015-12-04 09:00:00",20032,600.4823,599.9664,0,29.529,27.56,75.644,62.61,1791.83,23.13383,21.38558,28.36944,70.33035,3.328125,4.977305,0.0950143
